,question,correct_anwer,generated_answer,is_match,meta
2737,Kaip keitėsi Laumių išvaizdos vaizdavimas per laiką?,"Laumių išvaizda keitėsi per laiką. Iš pradžių jos buvo vaizduojamos kaip paukščiai (dažniausiai karveliai), zoomorfinės būtybės (ožkos, meškos, katės, kumelės), vėliau – pusiau zoomorfinės, pusiau antropomorfinės (moterys su paukščio kojomis), o galiausiai – kaip gražios moterys, kartais su kanibalistiniais bruožais (ilgomis rankomis, aštriais nagais), o krikščionybės išvakarėse – kaip gražios moterys puikiais drabužiais, kartais nuogos, patrauklios ir motiniškos.","Laumių išvaizda keitėsi per laiką. Iš pradžių jos buvo vaizduojamos kaip gražios moterys, vėliau kaip paukščiai (dažniausiai karveliai), o galų gale kaip pusiau zoomorfinės, pusiau antropomorfinės būtybės su kanibalistiniais bruožais, o krikščionybės išvakarėse – kaip moterys su paukščio kojomis ir ilgiausiai liekančios patrauklios ir motiniškos.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 664}"
2738,"Ką žmonės darydavo, norėdami apsaugoti save nuo Laumių piktų darbų?","Žmonės naudojo įvairias magiškas priemones, norėdami apsisaugoti nuo Laumių piktadarybių. Pavyzdžiui, piešdavo ""Laumės kryžių"" – penkių spindulių žvaigždę, arba segmentinę žvaigždę su keturiais, šešiais ar aštuoniais lapeliais. Šiuos ženklus raižydavo ant namų, tvartų sienų, lubų, darbo įrankių. Taip pat naujagimių apsaugai naudodavo ""žibinimą"" –  degindavo šviesą visą naktį. ","Žmonės naudojo paprastas metalo priemones, norėdami apsisaugoti nuo Laumių piktadarybių. Pavyzdžiui, stačiusios ""poetinę gyvatę"" – gyvatės formos ornamentą. Šiuos ženklus raižydavo ant lauko tvorų, šulinių, ir rūsyje. Taip pat naujagimių apsaugai naudodavo smilkymą –  degindavo kvapnius dūmus visą dieną.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 665}"
2739,Už ką Kazys Jonaitis buvo nuteistas kalėti iki gyvos galvos?,Kazys Jonaitis buvo nuteistas kalėti iki gyvos galvos už trijų merginų nužudymą ir keturių išžaginimą.,Kazys Jonaitis buvo nuteistas kalėti iki gyvos galvos už dviejų merginų nužudymą ir trijų išžaginimą.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 670}"
2740,Kokiomis aplinkybėmis Kazys Jonaitis prisipažino kaltu dėl jam inkriminuojamų nusikaltimų?,"Tekste nėra informacijos apie tai, ar Kazys Jonaitis prisipažino kaltu, ar neprisipažino.  Žinoma tik, kad jis bandė nusižudyti prieš pirmąjį teismo posėdį.","Tekste nurodoma, kad Kazys Jonaitis iškart prisipažino kaltu prieš pirmąjį teismo posėdį.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 671}"
2741,Kiek kartų Kazys Jonaitis buvo teistas iki jo sulaikymo 2001 metais?,"Iki sulaikymo 2001 metais, Kazys Jonaitis buvo teistas tris kartus. Pirmieji du kartai buvo už vagystes, o trečiasis – už žmogžudystę, kurios metu jis nužudė savo pažįstamo žmonos meilužį už 8000 rublių atlygį.","Iki sulaikymo 2001 metais, Kazys Jonaitis buvo teistas keturis kartus. Pirmieji du kartai buvo už vagystes, o trečiasis ir ketvirtasis – už žmogžudystę, kurios metu jis nužudė savo pažįstamo žmonos meilužį už 8000 rublių atlygį.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 669}"
2742,"Kada Linas Karalius pradėjo savo, kaip vokalisto, karjerą ir kokia pravardė jam buvo suteikta?","Linas Karalius pradėjo savo vokalisto karjerą grupėje ""ŽAS"", kur jam buvo suteikta pravardė Ezopas.","Linas Karalius pradėjo savo vokalisto karjerą grupėje ""Skamp"", kur jam buvo suteikta pravardė Hipis.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 672}"
2743,"Kokioje televizijos laidoje Linas Karalius dirbo vedėju prieš įkurdamas grupę ""ŽAS""?","Prieš įkurdamas grupę ""ŽAS"", Linas Karalius dirbo radijo stoties M-1 lietuviškos muzikos laidos ""Lietuviški decibelai"" vedėju.","Prieš įkurdamas grupę ""ŽAS"", Linas Karalius dirbo televizijos laidos ""Labas vakaras, Lietuva"" vedėju.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 673}"
2744,Kada ir kodėl Linui Karaliui buvo atimtas Seimo nario mandatas?,Linui Karaliui Seimo nario mandatas buvo atimtas 2010 m. lapkričio 11 d. po apkaltos dėl be pateisinamos priežasties praleidinėtų Seimo posėdžių.,Linui Karaliui Seimo nario mandatas buvo atimtas 2009 m. lapkričio 11 d. po apkaltos dėl neleistinų politinių veiksmų.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 674}"
2745,Kada ir kur gimė Saulius Skvernelis?,Saulius Skvernelis gimė 1970 metų liepos 23 dieną Kaune.,Saulius Skvernelis gimė 1970 metų sausio 23 dieną Vilniuje.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 678}"
2746,Kokiais metais Antanas Gustaitis tapo pirmuoju Lietuvos šachmatų čempionu?,"Antanas Gustaitis tapo Lietuvos šachmatų čempionu 1922 metais. Pirmaisiais metais, 1921-aisiais, čempionu tapo A. Rimša.","Antanas Gustaitis tapo Lietuvos šachmatų čempionu 1920 metais. Pirmaisiais metais, 1921-aisiais, čempionu tapo A. Rimša.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 675}"
2747,"Koks lėktuvas buvo pirmasis lietuviškos konstrukcijos lėktuvas, gamintas serijomis?","Pirmasis lietuviškos konstrukcijos lėktuvas, gamintas serijomis, buvo ""ANBO-III"", kurį Antanas Gustaitis sukonstravo ir sėkmingai išbandė 1929 m. spalio 5 d.","Pirmasis lietuviškos konstrukcijos lėktuvas, gamintas serijomis, buvo ""ANBO-IV"", kurį Antanas Gustaitis sukonstravo ir sėkmingai išbandė 1929 m. spalio 5 d.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 676}"
2748,Kokias pareigas Saulius Skvernelis ėjo Algirdo Butkevičiaus Vyriausybėje?,"Saulius Skvernelis Algirdo Butkevičiaus Vyriausybėje ėjo vidaus reikalų ministro pareigas, atstovaudamas partijai ""Tvarka ir teisingumas"".","Saulius Skvernelis Algirdo Butkevičiaus Vyriausybėje ėjo finansų ministro pareigas, atstovaudamas partijai ""Tvarka ir teisingumas"".",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 679}"
2749,Kada Saulius Skvernelis paskelbė apie savo kandidatavimą prezidento rinkimuose?,"Saulius Skvernelis apie savo kandidatavimą prezidento rinkimuose paskelbė 2019 metų sausio 17 dieną, lankydamasis Rusnėje.","Saulius Skvernelis apie savo kandidatavimą prezidento rinkimuose paskelbė 2018 metų sausio 17 dieną, lankydamasis Vilniuje.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 680}"
2750,Kada paprastai vyksta Kaziuko mugė?,"Kaziuko mugė dažniausiai vyksta artimiausią sekmadienį iki Šv. Kazimiero dienos, kuri yra kovo 4 d.","Kaziuko mugė dažniausiai vyksta artimiausią sekmadienį po Šv. Kazimiero dienos, kuri yra kovo 4 d.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 681}"
2751,Kur buvo perkelta Kaziuko mugė sovietmečiu?,Sovietmečiu Kaziuko mugė buvo perkelta į tuometinį kolūkinį (liaudyje vadinamą Dzeržinskio) turgų Kalvarijų (tada Dzeržinskio) gatvėje.,Sovietmečiu Kaziuko mugė buvo perkelta į Žalgirio stadioną.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 683}"
2752,Koks svarbiausias Kaziuko mugės simbolis?,"Svarbiausias Kaziuko mugės atributas yra verba, daroma iš džiovintų ir spalvingų gėlių bei žolelių.","Svarbiausias Kaziuko mugės atributas yra šiaudinė skrybelė, daroma iš džiovintų ir pintų šiaudų.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 682}"
2753,"Kokioje srityje, be politikos, Jonas Pinskus yra žinomas?","Be politinės karjeros, Jonas Pinskus yra žinomas kaip irkluotojas. Jis buvo TSRS akademinio irklavimo rinktinės narys, olimpinių žaidynių prizininkas, pasaulio čempionas ir daugkartinis TSRS bei Lietuvos čempionas.","Be politinės karjeros, Jonas Pinskus yra žinomas kaip lengvaatletis. Jis buvo TSRS lengvosios atletikos rinktinės narys, olimpinių žaidynių prizininkas, pasaulio čempionas ir daugkartinis TSRS bei Lietuvos čempionas.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 684}"
2754,Kokius apdovanojimus už sportinius pasiekimus yra gavęs Jonas Pinskus?,"Jonas Pinskus yra apdovanotas dviem TSRS medaliais, medaliu „Už nuopelnus Lietuvos sportui“ (1998 m.) ir išrinktas Šiaulių krašto šimtmečio sportininku (2001 m.).","Jonas Pinskus yra apdovanotas trimis TSRS medaliais, medaliu „Už nuopelnus Lietuvos sportui“ (2000 m.) ir išrinktas Vilniaus krašto šimtmečio sportininku (2005 m.).",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 686}"
2755,Kokiais metais įsigaliojo Pirmasis Lietuvos Statutas ir kokie svarbūs asmenys prisidėjo prie jo sukūrimo?,"Pirmasis Lietuvos Statutas įsigaliojo 1529 metais. Jį pradėta rengti XVI amžiaus pradžioje, apie 1501 m., Aleksandro nurodymu. Svarbų vaidmenį jo kūrime atliko Mikalojus Radvila II, parengęs pradinį projektą, ir Albertas Goštautas, vėliau vadovavęs rengimo procesui.","Pirmasis Lietuvos Statutas įsigaliojo 1530 metais. Jį pradėta rengti XVI amžiaus viduryje, apie 1510 m., Aleksandro nurodymu. Svarbų vaidmenį jo kūrime atliko Jonas Radvila, parengęs pradinį projektą, ir Jonas Goštautas, vėliau vadovavęs rengimo procesui.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 687}"
2756,Kada ir kur Antanas Gustaitis išbandė savo pirmąjį lėktuvą „ANBO-I“?,Antanas Gustaitis savo pirmąjį lėktuvą „ANBO-I“ sėkmingai išbandė 1925 m. liepos 14 d. Kauno aerodrome.,Antanas Gustaitis savo pirmąjį lėktuvą „ANBO-I“ sėkmingai išbandė 1925 m. rugpjūčio 14 d. Kaune.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 677}"
2757,Kada Jonas Pinskus pradėjo savo sportinę karjerą ir kokie buvo jo svarbiausi pasiekimai?,"Jonas Pinskus aktyviai sportuoti pradėjo 1977 m.  Svarbiausi jo pasiekimai: 1980 m. olimpinių žaidynių Maskvoje prizininkas, 1981 ir 1985 m. pasaulio čempionas, 1983 m. pasaulio čempionato bronzos medalio laimėtojas, 1986 m. pasaulio čempionato sidabro medalio laimėtojas, septynis kartus TSRS čempionas, tris kartus Lietuvos čempionas ir daugkartinis tarptautinių regatų nugalėtojas.","Jonas Pinskus aktyviai sportuoti pradėjo 1980 m. Svarbiausi jo pasiekimai: 1980 m. olimpinių žaidynių Maskvoje prizininkas, 1979 ir 1985 m. pasaulio čempionas, 1982 m. pasaulio čempionato bronzos medalio laimėtojas, 1987 m. pasaulio čempionato sidabro medalio laimėtojas, penkis kartus TSRS čempionas, keturis kartus Lietuvos čempionas ir daugkartinis tarptautinių regatų nugalėtojas.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 685}"
2758,Kokie buvo pagrindiniai Antrojo Lietuvos Statuto skirtumai nuo Pirmojo?,"Antrasis Lietuvos Statutas, priimtas 1566 m., skyrėsi nuo Pirmojo tuo, kad įteisino luomines reformas, įformino bajorų atstovavimą Seime ir renkamus bajorų žemės teismus. Jis buvo platesnis ir sistematiškai pažangesnis, atspindėdamas tuo metu Lietuvoje vykstančias permainas, kai bajorija įgijo daugiau teisių ir kūrė naują valstybinę santvarką.","Antrasis Lietuvos Statutas, priimtas 1566 m., skyrėsi nuo Pirmojo tuo, kad panaikino luomines reformas, apribojo bajorų atstovavimą Seime ir uždraudė bajorų žemės teismus. Jis buvo siauresnis ir sistematiškai mažiau pažangesnis, neatsispindėdamas tuo metu Lietuvoje vykstančių permainų, kai bajorija prarado teises ir kūrė suvaržytą valstybinę santvarką.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 688}"
2759,Kaip Lietuvos Statutai reglamentavo skirtingų religinių ir etninių bendruomenių teises LDK?,"Lietuvos Statutai daugiausia reglamentavo bajorų teises, o dvasininkijai Statutas buvo taikomas kaip ir bajorams.  Nekrikščioniškos bendrijos, tokios kaip žydai, karaimai, totoriai, čigonai ir armėnai, buvo išskirti iš Statutų ir galėjo tvarkytis pagal savo teisines sistemas.  Statutų viršenybė buvo nustatyta ir miestų Magdeburgo teisei, kuri galiojo tik pačių miestiečių tarpusavio santykiams.","Lietuvos Statutai daugiausia reglamentavo miestiečių teises, o dvasininkijai Statutas nebuvo taikomas kaip ir bajorams. Nekrikščioniškos bendrijos, tokios kaip žydai ir karaimai, buvo įtrauktos į Statutus ir privalėjo laikytis nustatytų taisyklių. Statutų viršenybė nebuvo nustatyta miestų Magdeburgo teisei, kuri galiojo visoms bendruomenėms.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 689}"
2760,Kokie diakritiniai ženklai naudojami lietuvių kalbos raidėse?,"Lietuvių kalbos raidėse naudojami šie diakritiniai ženklai: taškas, nosinė, paukščiukas ir brūkšnelis.","Lietuvių kalboje naudojami taškas, nosinė, paukščiukas bei brūkšnelis kaip diakritiniai ženklai!",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""match_answers"", ""type_gen"": ""exclamatory"", ""original_data_idx"": 2}"
2761,"Kelintas kartas bus, kai Eurovizijos dainų konkursas vyks Švedijoje?","2024 metais Švedijoje vyks septintasis Eurovizijos dainų konkursas. Ši šalis konkursą jau yra rengusi 1975, 1985, 1992, 2000, 2013 ir 2016 metais.","2024 metais Eurovizijos dainų konkursas Švedijoje vyks jau septintą kartą. Ši valstybė anksčiau konkursą organizavo 1975, 1985, 1992, 2000, 2013 ir 2016 metais.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""match_answers"", ""type_gen"": ""exclamatory"", ""original_data_idx"": 3}"
2762,Kur ir kada vyks Eurovizijos dainų konkurso 2024 pusfinaliai ir finalas?,"Du pusfinaliai vyks gegužės 7 ir 9 dienomis, o finalas – gegužės 11 dieną. Visi renginiai vyks Malmės arenoje, Malmėje, Švedijoje.","Malmės arenoje, Malmėje, Švedijoje vyks Eurovizijos dainų konkurso 2024 pusfinaliai gegužės 7 ir 9 dienomis, o finalas bus surengtas gegužės 11 dieną.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""match_answers"", ""type_gen"": ""exclamatory"", ""original_data_idx"": 5}"
2763,"Kokia raidė, anot kalbininko G. Subačiaus, yra unikali lietuvių kalboje ir kodėl?","Anot kalbininko G. Subačiaus, raidė ""ė"" yra unikali lietuvių kalboje. Jis teigia, kad jokia kita pasaulio kalba šios raidės neturi. Tačiau verta paminėti, kad raidė ""ė"" (su kitokiu tarimu) naudojama ir šajenų kalboje.","Pasak kalbininko G. Subačiaus, raidė ""ė"" yra unikali lietuvių kalboje, nes šią raidę su tokiu tarimu neturi jokia kita kalba pasaulyje. Tačiau verta paminėti, kad šajenų kalboje taip pat egzistuoja ""ė"", nors ji tariama kitaip.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""match_answers"", ""type_gen"": ""exclamatory"", ""original_data_idx"": 0}"
2764,Kokios šalys sugrįžta į Eurovizijos dainų konkursą 2024 metais?,"Į 2024 metų Eurovizijos dainų konkursą sugrįžta Liuksemburgas, kuris paskutinį kartą dalyvavo 1993 metais, ir Šiaurės Makedonija, kuri nedalyvavo 2023 metų konkurse.","Į Eurovizijos dainų konkursą 2024 metais grįžta Liuksemburgas, kuris dalyvavo paskutinį kartą 1993 metais, ir Šiaurės Makedonija, nedalyvavusi 2023 metais.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""match_answers"", ""type_gen"": ""exclamatory"", ""original_data_idx"": 4}"
2765,Kada ir kieno buvo sukurta pirmoji lietuviška abėcėlė?,"Pirmąją lietuvišką abėcėlę 1547 m. parengė Martynas Mažvydas. Joje buvo 23 gotiškojo šrifto raidės, tačiau dar nebuvo raidžių č, š, ž, ą, ę, ė, į, ų, ū.","1547 metais Martynas Mažvydas parengė pirmąją lietuvišką abėcėlę, kurią sudarė 23 gotiškojo šrifto raidės. Joje dar nebuvo raidžių kaip č, š, ž, ą, ę, ė, į, ų, ū.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""match_answers"", ""type_gen"": ""exclamatory"", ""original_data_idx"": 1}"
2766,Kur yra NATO būstinė?,"NATO būstinė yra Briuselyje, Belgijoje.","NATO būstinė įsikūrusi Briuselyje, Belgijoje.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""match_answers"", ""type_gen"": ""exclamatory"", ""original_data_idx"": 7}"
2767,Kokios yra oficialios NATO kalbos?,Oficialios NATO kalbos yra anglų ir prancūzų.,Anglų ir prancūzų – tai dvi oficialios kalbos NATO!,True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""match_answers"", ""type_gen"": ""exclamatory"", ""original_data_idx"": 9}"
2768,Koks įvykis paskatino Šiaurės Atlanto sutarties įgyvendinimą?,"Nors Šiaurės Atlanto sutartis buvo pasirašyta 1949 metais, jos įgyvendinimas buvo paskatintas Korėjos karo.","Šiaurės Atlanto sutartis, pasirašyta 1949 metais, buvo pradėta vykdyti dėl Korėjos karo paskatos!",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""match_answers"", ""type_gen"": ""exclamatory"", ""original_data_idx"": 8}"
2769,Nuo kurios upės kilo Vilniaus pavadinimas?,"Vilniaus pavadinimas kilo nuo Vilnios upės, tekančios per miestą.",Vilniaus vardas kilęs iš per miestą tekančios Vilnios upės.,True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""match_answers"", ""type_gen"": ""exclamatory"", ""original_data_idx"": 11}"
2770,Kokiais metais Vilniaus senamiestis buvo įtrauktas į UNESCO pasaulio paveldo sąrašą?,Vilniaus senamiestis buvo įtrauktas į UNESCO pasaulio paveldo sąrašą 1994 metais.,1994 metais Vilniaus senamiestis oficialiai tapo UNESCO pasaulio paveldo dalimi!,True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""match_answers"", ""type_gen"": ""exclamatory"", ""original_data_idx"": 10}"
