,question,correct_anwer,generated_answer,is_match,meta
1665,Kad tika nodibināta Zemgales bīskapija?,Zemgales bīskapija tika nodibināta 1226. gadā.,Zemgales bīskapija tika nodibināta 1212. gadā.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 160}"
1666,"Kāds ir Zemgales ģeogrāfiskais raksturojums, salīdzinot ar citām Latvijas vēsturiskajām zemēm?",Lielākā daļa Zemgales teritorijas ir līdzenums. Pārējās Latvijas vēsturiskās zemes ietver arī augstienes.,Lielākā daļa Zemgales teritorijas ir augstiene. Pārējās Latvijas vēsturiskās zemes ietver arī līdzenumus.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 159}"
1667,Kurā gadā un laikā notika Baltijas ceļš?,Baltijas ceļš notika 1989. gada 23. augustā plkst. 19.00.,Baltijas ceļš notika 1990. gada 23. augustā plkst. 19.00.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 161}"
1668,Kāds bija Baltijas ceļa mērķis?,"Baltijas ceļa mērķis bija pievērst pasaules uzmanību Baltijas valstu vēsturiskajiem notikumiem un Molotova-Ribentropa pakta 50. gadadienai, kas sadalīja ietekmes sfēras Eiropā, ieskaitot Baltijas valstis.",Baltijas ceļa mērķis bija protestēt pret Vācijas iekarošanu Otrā pasaules kara laikā un atzīmēt Varšavas līguma parakstīšanas gadadienu.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 162}"
1669,Kāda ir Artura Krišjāņa Kariņa izglītība?,"Kariņš ieguva bakalaura grādu valodniecībā Pensilvānijas Universitātē Filadelfijā. Viņš specializējās skaņu mācībā, fonētikā un fonoloģijā, un vēlāk ieguva doktora (Ph.D.) grādu valodniecībā, aizstāvot disertāciju par latviešu valodas zilbju intonāciju.","Kariņš ieguva bakalaura grādu ekonomikā Pensilvānijas Universitātē Filadelfijā. Viņš specializējās finanšu analīzē, investīciju stratēģijās un vēlāk ieguva doktora (Ph.D.) grādu ekonomikā, aizstāvot disertāciju par finansu tirgu regulāciju.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 165}"
1670,Ar ko Arturs Krišjānis Kariņš apprecējās un kad pārcēlās uz dzīvi Latvijā?,Arturs Krišjānis Kariņš apprecējās ar Andu Kariņu 1996. gadā un tajā pašā gadā pārcēlās uz pastāvīgu dzīvi Rīgā.,Arturs Krišjānis Kariņš apprecējās ar Eviju Kariņu 1998. gadā un tajā pašā gadā pārcēlās uz pastāvīgu dzīvi Rīgā.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 166}"
1671,"Cik aptuveni cilvēku piedalījās Baltijas ceļā, un kā tas tika dokumentēts?","Baltijas ceļā piedalījās no viena līdz diviem miljoniem cilvēku. Šis skaitlis ir balstīts uz dažādiem avotiem un aplēsēm, ieskaitot video materiālus, kas filmēti no helikopteriem un lidmašīnām, kas parādīja nepārtrauktu cilvēku ķēdi visā maršruta garumā.","Baltijas ceļā piedalījās ap simts līdz divsimt tūkstošiem cilvēku. Šis skaitlis ir balstīts uz dažādiem avotiem un aplēsēm, ieskaitot foto materiālus no zemes līmeņa, kas parādīja daļēju cilvēku ķēdi dažos maršruta posmos.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 163}"
1672,Kādā laika periodā darbojās jaunlatvieši?,"Jaunlatvieši darbojās 19. gadsimta 50.—80. gados. Šis periods sakrīt ar pirmo latviešu tautas atmodu, kad notika ievērojama latviešu nacionālās apziņas veidošanās un attīstība.","Jaunlatvieši darbojās 18. gadsimta beigās. Šis periods sakrita ar pirmo latviešu tautas atmodu, kad notika ievērojama latviešu nacionālās apziņas veidošanās un attīstība.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 167}"
1673,Kur dzimis Arturs Krišjānis Kariņš?,"Arturs Krišjānis Kariņš ir dzimis Delavēras štatā, ASV, trimdas latviešu ģimenē 1964. gadā. Viņa tēvs, Uldis Kariņš, Otrā pasaules kara laikā 1944. gadā kopā ar vecākiem devās bēgļu gaitās uz Zviedriju, vēlāk uz ASV.","Arturs Krišjānis Kariņš ir dzimis Mičiganas štatā, ASV, trimdas latviešu ģimenē 1964. gadā. Viņa tēvs, Uldis Kariņš, Otrā pasaules kara laikā 1944. gadā kopā ar vecākiem devās bēgļu gaitās uz Zviedriju, vēlāk uz ASV.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 164}"
1674,Cik kilometru garumā Jūrmala stiepjas gar Rīgas līci un Lielupi?,Jūrmala stiepjas 24 kilometru garumā gar Rīgas līci un Lielupi.,Jūrmala stiepjas 35 kilometru garumā gar Rīgas līci un Lielupi.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 170}"
1675,Kurā gadsimtā sāka iekārtot peldvietas un dziednīcas Jūrmalā?,Peldvietas un dziednīcas Jūrmalā sāka iekārtot 19. gadsimta pirmajā pusē.,Peldvietas un dziednīcas Jūrmalā sāka iekārtot 18. gadsimta otrajā pusē.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 171}"
1676,Kāds ir Rīgas līča vidējais dziļums?,"Rīgas līča vidējais dziļums ir 26 metri, bet dziļākā vieta sasniedz 60 metrus.","Rīgas līča vidējais dziļums ir 35 metri, bet dziļākā vieta sasniedz 90 metrus.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 172}"
1677,Cik deputātu ir Saeimā?,"Saskaņā ar Latvijas Republikas Satversmes 5. pantu, Saeimā ir simts tautas priekšstāvju, kurus sauc arī par deputātiem.","Saskaņā ar Latvijas Republikas Satversmes 5. pantu, Saeimā ir septiņdesmit pieci tautas priekšstāvji, kurus sauc arī par deputātiem.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 173}"
1678,"Kā vācbaltiešu mācītājs Gustavs Braše sākotnēji lietoja jēdzienu ""jaunlatvieši""?","Gustavs Braše sākotnēji lietoja jēdzienu ""jaunlatvieši"" nievājošā un ironiskā nozīmē, ar to domājot nemierniekus un dumpiniekus. Šo vārdu viņš piedēvēja Jurim Alunānam pēc viņa dzejoļu krājuma ""Dziesmiņas, latviešu valodai pārtulkotas"" izlasīšanas.","Gustavs Braše sākotnēji lietoja jēdzienu ""jaunlatvieši"" cildinošā un atzinīgā nozīmē, ar to domājot izglītotos un attīstītos. Šo vārdu viņš piedēvēja Krišjānim Barona pēc viņa dzejoļu krājuma ""Dziesmiņas, latviešu valodai pārtulkotas"" izlasīšanas.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 168}"
1679,Kādi dokumenti regulē Saeimas darbību?,Saeimas darbību regulē divi galvenie dokumenti: Latvijas Republikas Satversme un Saeimas kārtības rullis.,Saeimas darbību regulē divi galvenie dokumenti: Latvijas Republikas Satversme un Latvijas Republikas likumu krājums.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 174}"
1680,Kādi bija jaunlatviešu galvenie mērķi?,"Jaunlatvieši centās atbrīvoties no vācbaltiešu virskundzības. Lai to panāktu, viņi vēlējās izveidot savu, no vācu muižnieku un garīdznieku ietekmes brīvu kultūru, sasniegt saimniecisko neatkarību un iegūt juridisko līdztiesību.  Svarīga loma tika atvēlēta arī izglītībai, ko apliecina Krišjāņa Valdemāra dibinātā Ainažu jūras skola.","Jaunlatvieši vēlējās saglabāt vācbaltiešu virskundzību un uzturēt kultūras saikni ar vācu muižniekiem, palīdzot nostiprināt viņu ietekmi. Viņi arī centās attīstīt vācu valodas izglītību, kā to apliecina Krišjāņa Valdemāra dibinātā Rīgas vācu skola.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 169}"
1681,Kā tiek ievēlēts Saeimas Prezidijs?,Saeimas Prezidiju ievēlē paši Saeimas deputāti savu pilnvaru laika sākumā.,Saeimas Prezidiju ievēlē Latvijas iedzīvotāji vēlēšanās.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 176}"
1682,"Kādas ir prasības, lai kandidētu uz Saeimu?","Lai kandidētu Saeimas vēlēšanās, ir jābūt Latvijas pilsonim ar pilnām tiesībām, kurš vēlēšanu pirmajā dienā ir sasniedzis divdesmit viena gada vecumu.","Lai kandidētu Saeimas vēlēšanās, ir jābūt Latvijas rezidentam ar pilnām tiesībām, kurš vēlēšanu pirmajā dienā ir sasniedzis astoņpadsmit gadu vecumu.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 175}"
1683,Kāds ir Saeimas galvenais uzdevums?,Saeimas galvenais uzdevums ir pieņemt likumus.,Saeimas galvenais uzdevums ir izpildīt likumus.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 177}"
1684,Kas ir Saeima?,Saeima ir Latvijas Republikas parlaments.,Saeima ir Latvijas Republikas valdība.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 178}"
1685,Kāds ir Gaujas garums un kritums?,"Gaujas garums ir 452 kilometri, un tās kritums ir 234 metri.","Gaujas garums ir 472 kilometri, un tās kritums ir 200 metri.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 181}"
1686,Ko simbolizē trīs zvaigznes virs Latvijas ģerboņa vairoga?,"Trīs zvaigznes virs vairoga simbolizē trīs Latvijas vēsturiskās provinces: Kurzemi (kopā ar Zemgali), Vidzemi un Latgali.","Trīs zvaigznes virs vairoga simbolizē trīs Latvijas vēsturiskās provinces: Sēliju, Piebaltiju un Latgali.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 183}"
1687,Kādus simbolus Latvijas ģerbonī ietver Kurzemes un Zemgales hercogistes ģerbonis?,"Kurzemes un Zemgales hercogistes ģerboni Latvijas ģerbonī pārstāv sarkans lauva sudraba laukā. Lauva simbolizē spēku, stiprumu un izturību.","Kurzemes un Zemgales hercogistes ģerboni Latvijas ģerbonī pārstāv zaļš ērgli sudraba laukā. Ērglis simbolizē spēku, stiprumu un izturību.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 184}"
1688,Kurš mākslinieks veica korekcijas Latvijas ģerboņa galīgajā variantā?,Rihards Zariņš veica korekcijas Latvijas ģerboņa galīgajā variantā. Sākotnējo ģerboņa metu izstrādāja Vilhelms Krūmiņš.,Vilhelms Krūmiņš veica korekcijas Latvijas ģerboņa galīgajā variantā. Sākotnējo ģerboņa metu izstrādāja Rihards Zariņš.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 182}"
1689,No kurienes cēlies Gaujas nosaukums?,"Gaujas nosaukums, visticamāk, cēlies no līvu valodas vārda ""keùv"" vai ""kēū"", kas nozīmē ""bērzs"". Šo saistību pirmais izteica Augusts Bīlenšteins.  Vikingi un vēlāk vācieši upi pārdēvēja par ""Aa"", kas nozīmē ūdens vai upe. Lai atšķirtu no Lielupes, vācu valodā tika lietoti nosaukumi ""Livländische Aa"" (Vidzemes upe) vai ""Treider Aa"" (Turaidas upe).","Gaujas nosaukums, visticamāk, cēlies no līvu valodas vārda ""gāv"" vai ""gaû"", kas nozīmē ""lēni"". Šo saistību pirmais izteica Kārlis Ulmanis. Vikingi un vēlāk vācieši upi pārdēvēja par ""Ee"", kas nozīmē upe vai ūdens. Lai atšķirtu no Daugavas, vācu valodā tika lietoti nosaukumi ""Livländische Ee"" (Latgales upe) vai ""Sigulda Ee"" (Siguldas upe).",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 179}"
1690,Kāds ir Sēlijas karoga vēsturiskais konteksts?,Sēlijas karogā ir zaļa un sarkana krāsa. Tas pirmo reizi tika izmantots 1. Sēlijas kongresa laikā 1999. gada 22. maijā un tika iesvētīts Sunākstes luterāņu baznīcas mācītāja Jura Saivara vadībā.,Sēlijas karogā ir zila un dzeltena krāsa. Tas pirmo reizi tika izmantots 1999. gada 11. novembrī un tika iesvētīts Aizkraukles luterāņu baznīcā mācītāja Pētera Vaska vadībā.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 186}"
1691,Kur atrodas Gaujas izteka?,"Par Gaujas izteku pastāv divi viedokļi. Viena versija apgalvo, ka Gauja iztek no Alauksta ezera, lai gan 19. gadsimtā ezera līmeņa pazemināšanas dēļ izteka kļuvusi seklāka. Otra versija uzskata, ka Gauja sākas Ežupītē vai Ārnītē Elkas kalna pakājē, taču šim apgalvojumam trūkst pierādījumu, un šīs upītes drīzāk uzskatāmas par Gaujiņas pietekām.","Par Gaujas izteku pastāv divi viedokļi. Viena versija apgalvo, ka Gauja iztek no Burtnieka ezera, lai gan 20. gadsimtā ezera līmeņa pazemināšanas dēļ izteka kļuvusi seklāka. Otra versija uzskata, ka Gauja sākas Ziloņu upē vai Pērtnītē Laimes kalna pakājē, taču šim apgalvojumam trūkst pierādījumu, un šīs upītes drīzāk uzskatāmas par Gaujiņas pietekām.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 180}"
1692,Kurā gadā un kur notika pirmie Vispārīgie latviešu Dziedāšanas svētki?,"Pirmie Vispārīgie latviešu Dziedāšanas svētki notika 1873. gadā Rīgā, no 26. līdz 29. jūnijam (pēc jaunā stila: 8. jūlijam).","Pirmie Vispārīgie latviešu Dziedāšanas svētki notika 1893. gadā Jelgavā, no 26. līdz 29. jūnijam.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 188}"
1693,"No kurienes cēlies nosaukums ""Sēlija""?","Nosaukums ""Sēlija"" cēlies no līvu vārda ""sälli"", kas nozīmē ""augšējie (ļaudis)"". Ar šādu nosaukumu sēļi bija pazīstami līviem un vācu ieceļotājiem. Pastāv uzskats, ka paši sēļi sevi dēvēja par ""augštiešiem"", no kā radies Sēlijas otrs nosaukums ""Augšzeme"".","Nosaukums ""Sēlija"" cēlies no latgaļu vārda ""sälli"", kas nozīmē ""zemāki (ļaudis)"". Ar šādu nosaukumu sēļi bija pazīstami gotiem un zviedriem. Pastāv uzskats, ka paši sēļi sevi dēvēja par ""zemiešiem"", no kā radies Sēlijas otrs nosaukums ""Zemšzeme"".",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 187}"
1694,Kad oficiāli tika atzīta Sēlijas kultūrvēsturiskā teritorija Latvijas Republikā?,"Sēlijas kultūrvēsturiskā teritorija Latvijas Republikā oficiāli tika atzīta ar ""Latviešu vēsturisko zemju likumu"", kas stājās spēkā 2021. gada 1. jūlijā. Šis likums bija pirmais normatīvais akts, kurā oficiāli pieminēta Sēlija un definēta tās kultūrvēsturiskā teritorija.","Sēlijas kultūrvēsturiskā teritorija Latvijas Republikā oficiāli tika atzīta ar ""Latviešu vēsturisko zemju likumu"", kas stājās spēkā 2020. gada 1. jūlijā. Šis likums bija pirmais normatīvais akts, kurā oficiāli pieminēta Sēlija un definēta tās kultūrvēsturiskā teritorija.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 185}"
1695,"Cik kori un dziedātāji piedalījās pirmajos Dziesmu svētkos, un kāds bija dalībnieku sadalījums pa novadiem?","Pirmajos Dziesmu svētkos piedalījās 46 kori ar 1003 dziedātājiem. No Vidzemes ieradās 34 kori ar 699 dziedātājiem, bet no Kurzemes un Zemgales — 12 kori ar 320 dziedātājiem un orķestrantiem. Kopējais dalībnieku skaits bija 1019, ieskaitot 1003 dziedātājus un 16 orķestrus.","Pirmajos Dziesmu svētkos piedalījās 52 kori ar 900 dziedātājiem. No Vidzemes ieradās 30 kori ar 650 dziedātājiem, bet no Kurzemes un Zemgales — 22 kori ar 250 dziedātājiem un orķestrantiem. Kopējais dalībnieku skaits bija 950, ieskaitot 900 dziedātājus un 50 orķestrus.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 189}"
1696,Kas bija pirmie Dziesmu svētku virsdiriģenti?,Pirmie Dziesmu svētku virsdiriģenti bija Jānis Bētiņš un Indriķis Zīle.,Pirmie Dziesmu svētku virsdiriģenti bija Emīls Dārziņš un Pēteris Barisons.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 190}"
1697,"Kurā gadā rokgrupa ""Līvi"" oficiāli ieguva savu nosaukumu?","Rokgrupa ""Līvi"" savu oficiālo nosaukumu ieguva 1974. gada vasaras beigās. Sākotnēji tā bija pazīstama kā ""Jura Pavītola grupa"", jo Juris Pavītols bija tās dibinātājs 1971. gadā.","Rokgrupa ""Līvi"" savu oficiālo nosaukumu ieguva 1975. gada vasaras sākumā. Sākotnēji tā bija pazīstama kā ""Ainara Virgas grupa"", jo Ainars Virga bija viens no tās dibinātājiem 1972. gadā.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 191}"
1698,"Kas notika ar grupu ""Līvi"" pēc Jāņa Groduma nāves?","Pēc Jāņa Groduma nāves 2010. gadā grupa ""Līvi"" pārtrauca savu darbību.  Ainars Virga paziņoja par grupas darbības izbeigšanu, un tika izdota dziesmu izlase ""Nezāles neiznīkst"". Tomēr grupa atjaunoja savu darbību 2017. gadā, un izdeva koncertalbumu ""Bez štepseļiem"".","Pēc Jāņa Groduma nāves 2010. gadā grupa ""Līvi"" turpināja savu darbību bez izmaiņām dalībniekos, un izdeva vairākus jaunus albumus ik gadu.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 193}"
1699,"Kāpēc ""Līvi"" pārtrauca savu darbību 2010. gadā?","Grupa ""Līvi"" pārtrauca savu darbību 2010. gadā pēc grupas līdera un ilggadējā dalībnieka Jāņa Groduma nāves 15. jūnijā. Ainars Virga, vēl viens ilggadējs grupas dalībnieks, paziņoja par grupas darbības izbeigšanu.","Grupa ""Līvi"" pārtrauca savu darbību 2010. gadā pēc grupas līdera un ilggadējā dalībnieka Andra Kiviča nāves 15. jūnijā. Ainars Virga, vēl viens ilggadējs grupas dalībnieks, paziņoja par grupas darbības izbeigšanu.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 192}"
